t,Bx,By,Bz
1.342263400555,-0.000038420554,0.000033762245,-0.000010596603
1.353480160236,-0.000038420554,0.000033762245,-0.000010596603
1.364696919918,-0.000038588421,0.000034244863,-0.000010932337
1.375913679600,-0.000038084820,0.000035000264,-0.000010911353
1.387130439281,-0.000038756288,0.000034307813,-0.000011121187
1.398324191570,-0.000038630387,0.000034706497,-0.000011393971
1.409517943859,-0.000039008088,0.000034118962,-0.000010869387
1.420711696148,-0.000039008088,0.000034118962,-0.000010869387
1.431905448437,-0.000038420554,0.000033846179,-0.000010512669
1.443098187447,-0.000038105803,0.000034601580,-0.000010722503
1.454290926456,-0.000038105803,0.000034601580,-0.000010722503
1.465483665466,-0.000038273670,0.000035377965,-0.000011016270
1.476676404476,-0.000038504487,0.000035273048,-0.000011645771
1.487909913063,-0.000038609404,0.000034370763,-0.000011268071
1.499143421650,-0.000038735304,0.000035126164,-0.000010743486
1.510376930237,-0.000038735304,0.000035126164,-0.000010743486
1.521610438824,-0.000038609404,0.000035356981,-0.000010806436
1.532784163952,-0.000038567437,0.000034916331,-0.000011582821
1.543957889080,-0.000038567437,0.000034916331,-0.000011582821
1.555131614208,-0.000038210720,0.000035210098,-0.000010575619
1.566305339336,-0.000038357603,0.000035168131,-0.000010428736
1.577510118484,-0.000038483504,0.000033993062,-0.000010197919
1.588714897633,-0.000038609404,0.000034538630,-0.000011079220
1.599919676781,-0.000037812036,0.000035231081,-0.000010785453
1.611124455929,-0.000038231703,0.000035000264,-0.000010890370
1.622321963310,-0.000037644169,0.000034139946,-0.000011247087
1.633519470692,-0.000037644169,0.000034139946,-0.000011247087
1.644716978073,-0.000037707119,0.000034622563,-0.000010869387
1.655914485455,-0.000038042853,0.000034328796,-0.000010722503
1.667109966278,-0.000038042853,0.000034328796,-0.000010722503
1.678305447102,-0.000038021870,0.000034916331,-0.000010470702
1.689500927925,-0.000037958919,0.000034727480,-0.000010491686
1.700696408749,-0.000038147770,0.000034769447,-0.000010890370
1.711925148964,-0.000038357603,0.000034538630,-0.000010848403
1.723153889179,-0.000038357603,0.000034538630,-0.000010848403
1.734382629395,-0.000038000886,0.000034580597,-0.000010554636
1.745611369610,-0.000037434335,0.000034748464,-0.000010932337
1.756807863712,-0.000037434335,0.000034748464,-0.000010932337
1.768004357815,-0.000037749086,0.000035671732,-0.000010344802
1.779200851917,-0.000037539252,0.000034748464,-0.000011205120
1.790397346020,-0.000038126786,0.000035084197,-0.000010428736
1.801596879959,-0.000038084820,0.000034958297,-0.000010323819
1.812796413898,-0.000038105803,0.000034349779,-0.000010617586
1.823995947838,-0.000038105803,0.000034349779,-0.000010617586
1.835195481777,-0.000038357603,0.000033552411,-0.000010428736
1.846370995045,-0.000038357603,0.000033552411,-0.000010428736
1.857546508312,-0.000038105803,0.000034076996,-0.000010953320
1.868722021580,-0.000038462520,0.000033972079,-0.000010617586
1.879897534847,-0.000038147770,0.000034014046,-0.000010512669
1.891124486923,-0.000037749086,0.000034601580,-0.000010827420
1.902351438999,-0.000037916953,0.000034202896,-0.000010785453
1.913578391075,-0.000037916953,0.000034202896,-0.000010785453
1.924805343151,-0.000037916953,0.000034097979,-0.000010134969
1.936003863811,-0.000037916953,0.000034097979,-0.000010134969
1.947202384472,-0.000037895969,0.000033531428,-0.000011037254
1.958400905132,-0.000038462520,0.000033195694,-0.000010302836
1.969599425793,-0.000038273670,0.000033930112,-0.000010617586
1.980797708035,-0.000038924155,0.000034559613,-0.000011247087
1.991995990276,-0.000038735304,0.000033972079,-0.000011037254
2.003194272518,-0.000038735304,0.000033972079,-0.000011037254
2.014392554760,-0.000038042853,0.000034559613,-0.000011205120
2.025570511818,-0.000037937936,0.000033615361,-0.000010596603
2.036748468876,-0.000037937936,0.000033615361,-0.000010596603
2.047926425934,-0.000038063836,0.000034097979,-0.000011100204
2.059104382992,-0.000038252687,0.000034811414,-0.000011645771
2.070298910141,-0.000038672354,0.000034160929,-0.000010764470
2.081493437290,-0.000038609404,0.000034139946,-0.000011226104
2.092687964439,-0.000038735304,0.000034538630,-0.000011142170
2.103882491589,-0.000039008088,0.000034412730,-0.000010827420
2.115114510059,-0.000038756288,0.000035335998,-0.000010491686
2.126346528530,-0.000038756288,0.000035335998,-0.000010491686
2.137578547001,-0.000038504487,0.000035210098,-0.000010953320
2.148810565472,-0.000039008088,0.000033909129,-0.000010449719
2.159982562065,-0.000038693337,0.000034118962,-0.000010575619
2.171154558659,-0.000038588421,0.000034307813,-0.000010239885
2.182326555252,-0.000038756288,0.000034139946,-0.000010176935
2.193498551846,-0.000038735304,0.000034433713,-0.000010470702
2.204694032669,-0.000038462520,0.000034139946,-0.000010533653
2.215889513493,-0.000038462520,0.000034139946,-0.000010533653
2.227084994316,-0.000038525470,0.000033552411,-0.000010365786
2.238280475140,-0.000038630387,0.000034643547,-0.000011100204
2.249480724335,-0.000038630387,0.000034643547,-0.000011100204
2.260680973530,-0.000038231703,0.000033762245,-0.000010449719
2.271881222725,-0.000039427755,0.000034664530,-0.000011037254
2.283081471920,-0.000038987105,0.000034538630,-0.000010848403
2.294293224812,-0.000038966121,0.000035524848,-0.000011058237
2.305504977703,-0.000038966121,0.000034181913,-0.000010974303
2.316716730595,-0.000038966121,0.000034181913,-0.000010974303
2.327928483486,-0.000038420554,0.000034895347,-0.000010995287
2.339125752449,-0.000038420554,0.000034895347,-0.000010995287
2.350323021412,-0.000038609404,0.000034307813,-0.000010764470
2.361520290375,-0.000038168753,0.000035105181,-0.000010449719
2.372717559338,-0.000038546454,0.000035000264,-0.000011121187
2.383944272995,-0.000038609404,0.000035503865,-0.000011708721
2.395170986652,-0.000038504487,0.000034202896,-0.000010449719
2.406397700310,-0.000038504487,0.000034202896,-0.000010449719
2.417624413967,-0.000038105803,0.000034433713,-0.000010764470
2.428800404072,-0.000038105803,0.000034433713,-0.000010764470
2.439976394176,-0.000038357603,0.000034664530,-0.000010869387
2.451152384281,-0.000038777271,0.000035063214,-0.000010596603
2.462328374386,-0.000038567437,0.000035377965,-0.000010113985
2.473548412323,-0.000038378587,0.000034748464,-0.000010848403
2.484768450260,-0.000038672354,0.000034517646,-0.000011289054
2.495988488197,-0.000038672354,0.000034517646,-0.000011289054
2.507208526134,-0.000038777271,0.000034643547,-0.000010470702
2.518386006355,-0.000038609404,0.000034979281,-0.000010638569
2.529563486576,-0.000038609404,0.000034979281,-0.000010638569
2.540740966797,-0.000038357603,0.000035189114,-0.000010386769
2.551918447018,-0.000038357603,0.000034223879,-0.000010890370
2.563141942024,-0.000038147770,0.000034706497,-0.000010806436
2.574365437031,-0.000038378587,0.000035168131,-0.000010491686
2.585588932037,-0.000038378587,0.000035168131,-0.000010491686
2.596812427044,-0.000037916953,0.000035335998,-0.000009988085
2.608010709286,-0.000038441537,0.000034979281,-0.000010680536
2.619208991528,-0.000038441537,0.000034979281,-0.000010680536
2.630407273769,-0.000038189737,0.000034853380,-0.000010365786
2.641605556011,-0.000038084820,0.000034790430,-0.000010093002
2.652775764465,-0.000038315637,0.000035231081,-0.000010638569
2.663945972919,-0.000038399570,0.000034916331,-0.000010554636
2.675116181374,-0.000038882188,0.000034664530,-0.000010722503
2.686286389828,-0.000038000886,0.000034244863,-0.000010932337
2.697493672371,-0.000038672354,0.000034601580,-0.000010512669
2.708700954914,-0.000038672354,0.000034601580,-0.000010512669
2.719908237457,-0.000038294653,0.000034412730,-0.000010533653
2.731115520000,-0.000038336620,0.000034035029,-0.000011226104
2.742308020592,-0.000038336620,0.000034035029,-0.000011226104
2.753500521183,-0.000038378587,0.000034454696,-0.000011414954
2.764693021774,-0.000038966121,0.000034916331,-0.000010827420
2.775885522366,-0.000038777271,0.000035063214,-0.000010764470
2.787115752697,-0.000038546454,0.000034454696,-0.000011058237
2.798345983028,-0.000038546454,0.000034454696,-0.000011058237
2.809576213360,-0.000038357603,0.000033783228,-0.000010344802
2.820806443691,-0.000038798254,0.000034475680,-0.000010009068
2.831991195679,-0.000038798254,0.000034475680,-0.000010009068
2.843175947666,-0.000038420554,0.000034664530,-0.000010722503
2.854360699654,-0.000038861204,0.000034979281,-0.000011121187
2.865545451641,-0.000038441537,0.000034622563,-0.000010806436
2.876733481884,-0.000038651371,0.000034391746,-0.000011268071
2.887921512127,-0.000038588421,0.000033804212,-0.000010072018
2.899109542370,-0.000038588421,0.000033804212,-0.000010072018
2.910297572613,-0.000038294653,0.000034202896,-0.000010491686
2.921524822712,-0.000038294653,0.000034202896,-0.000010491686
2.932752072811,-0.000038189737,0.000034769447,-0.000010806436
2.943979322910,-0.000038273670,0.000035356981,-0.000010764470
2.955206573009,-0.000037539252,0.000035294031,-0.000011142170
2.966385543346,-0.000038462520,0.000034538630,-0.000010638569
2.977564513683,-0.000038777271,0.000034769447,-0.000011268071
2.988743484020,-0.000038777271,0.000034769447,-0.000011268071
2.999922454357,-0.000037979903,0.000034286829,-0.000011582821
3.011128723621,-0.000037979903,0.000034286829,-0.000011582821
3.022334992886,-0.000038147770,0.000034895347,-0.000010932337
3.033541262150,-0.000038357603,0.000034727480,-0.000011016270
3.044747531414,-0.000038630387,0.000034517646,-0.000011435938
3.055942773819,-0.000038399570,0.000034391746,-0.000010701520
3.067138016224,-0.000038210720,0.000034244863,-0.000011058237
3.078333258629,-0.000038210720,0.000034244863,-0.000011058237
3.089528501034,-0.000038840221,0.000034706497,-0.000010953320
3.100739002228,-0.000038840221,0.000034853380,-0.000010869387
3.111949503422,-0.000038840221,0.000034853380,-0.000010869387
3.123160004616,-0.000039217922,0.000034748464,-0.000010911353
3.134370505810,-0.000039532672,0.000034622563,-0.000010365786
3.145558714867,-0.000038672354,0.000034559613,-0.000010197919
3.156746923923,-0.000038756288,0.000033951095,-0.000010869387
3.167935132980,-0.000038168753,0.000034706497,-0.000011184137
3.179123342037,-0.000038609404,0.000034433713,-0.000011184137
3.190317094326,-0.000038315637,0.000033594378,-0.000010995287
3.201510846615,-0.000038315637,0.000033594378,-0.000010995287
3.212704598904,-0.000038399570,0.000034790430,-0.000010722503
3.223898351192,-0.000038189737,0.000034958297,-0.000010932337
3.235097110271,-0.000038126786,0.000035776649,-0.000011666755
3.246295869350,-0.000038231703,0.000034874364,-0.000010890370
3.257494628429,-0.000038315637,0.000034559613,-0.000011037254
3.268693387508,-0.000037539252,0.000034538630,-0.000011142170
3.279903888702,-0.000038462520,0.000034664530,-0.000011310037
3.291114389896,-0.000038462520,0.000034664530,-0.000011310037
3.302324891090,-0.000038357603,0.000035860582,-0.000010638569
3.313535392284,-0.000038147770,0.000035776649,-0.000011100204
3.324759662151,-0.000038147770,0.000035776649,-0.000011100204
3.335983932018,-0.000038042853,0.000035818616,-0.000010743486
3.347208201885,-0.000037770069,0.000035671732,-0.000011184137
3.358432471752,-0.000037707119,0.000034769447,-0.000010848403
3.369607210159,-0.000038714321,0.000035524848,-0.000010428736
3.380781948566,-0.000038777271,0.000035545832,-0.000010806436
3.391956686974,-0.000038777271,0.000035545832,-0.000010806436
3.403131425381,-0.000037518269,0.000034832397,-0.000010785453
3.414351403713,-0.000037518269,0.000034832397,-0.000010785453
3.425571382046,-0.000038567437,0.000035252064,-0.000010722503
3.436791360378,-0.000038609404,0.000035713699,-0.000011163154
3.448011338711,-0.000038336620,0.000035147148,-0.000010449719
3.459216594696,-0.000038966121,0.000035126164,-0.000011142170
3.470421850681,-0.000038987105,0.000035398948,-0.000010617586
3.481627106667,-0.000038987105,0.000035398948,-0.000010617586
3.492832362652,-0.000038651371,0.000035419931,-0.000010617586
3.504008114338,-0.000038651371,0.000035419931,-0.000010617586
3.515183866024,-0.000038861204,0.000034475680,-0.000010848403
3.526359617710,-0.000038756288,0.000033741262,-0.000010911353
3.537535369396,-0.000038987105,0.000034601580,-0.000010785453
3.548757612705,-0.000038546454,0.000034832397,-0.000010764470
3.559979856014,-0.000038315637,0.000034979281,-0.000010638569
3.571202099323,-0.000038315637,0.000034979281,-0.000010638569
3.582424342632,-0.000038693337,0.000034559613,-0.000010764470
3.593600392342,-0.000037644169,0.000035147148,-0.000010848403
3.604776442051,-0.000037644169,0.000035147148,-0.000010848403
3.615952491760,-0.000037854003,0.000034097979,-0.000010827420
3.627128541470,-0.000037937936,0.000035524848,-0.000011100204
3.638350546360,-0.000038504487,0.000034874364,-0.000011184137
3.649572551250,-0.000039364805,0.000034664530,-0.000011121187
3.660794556141,-0.000039364805,0.000034664530,-0.000011121187
3.672016561031,-0.000038462520,0.000034748464,-0.000011142170
3.683194279671,-0.000038714321,0.000034769447,-0.000011037254
3.694371998310,-0.000038714321,0.000034769447,-0.000011037254
3.705549716949,-0.000038588421,0.000035147148,-0.000010596603
3.716727435589,-0.000038483504,0.000034580597,-0.000011037254
3.727930963039,-0.000038252687,0.000035461898,-0.000010512669
3.739134490490,-0.000038399570,0.000035189114,-0.000010953320
3.750338017941,-0.000038483504,0.000035126164,-0.000010932337
3.761541545391,-0.000038546454,0.000035189114,-0.000010890370
3.772739768028,-0.000038525470,0.000034853380,-0.000010953320
3.783937990665,-0.000038525470,0.000034853380,-0.000010953320
3.795136213303,-0.000038399570,0.000034685513,-0.000010659553
3.806334435940,-0.000038840221,0.000034265846,-0.000010827420
3.817536711693,-0.000038840221,0.000034265846,-0.000010827420
3.828738987446,-0.000038546454,0.000035210098,-0.000010911353
3.839941263199,-0.000038021870,0.000035168131,-0.000010386769
3.851143538952,-0.000037497285,0.000034475680,-0.000010953320
3.862335026264,-0.000037686136,0.000034664530,-0.000010764470
3.873526513577,-0.000037686136,0.000034664530,-0.000010764470
3.884718000889,-0.000038063836,0.000034580597,-0.000010470702
3.895909488201,-0.000037770069,0.000034580597,-0.000010512669
3.907140970230,-0.000037770069,0.000034580597,-0.000010512669
3.918372452259,-0.000038315637,0.000034454696,-0.000011016270
3.929603934288,-0.000037854003,0.000034517646,-0.000010638569
3.940835416317,-0.000037791052,0.000034685513,-0.000011100204
3.952011406422,-0.000037539252,0.000034643547,-0.000010491686
3.963187396526,-0.000037392368,0.000034517646,-0.000010743486
3.974363386631,-0.000037392368,0.000034517646,-0.000010743486
3.985539376736,-0.000038420554,0.000033531428,-0.000010869387
3.996761143208,-0.000038420554,0.000033531428,-0.000010869387
4.007982909679,-0.000037644169,0.000033531428,-0.000010827420
4.019204676151,-0.000037539252,0.000033846179,-0.000010806436
4.030426442623,-0.000038294653,0.000033615361,-0.000012023472
4.041606724262,-0.000037287452,0.000034076996,-0.000010869387
4.052787005901,-0.000038714321,0.000033573395,-0.000010617586
4.063967287540,-0.000038714321,0.000033573395,-0.000010617586
4.075147569180,-0.000039029071,0.000034202896,-0.000010974303
4.086370527744,-0.000039029071,0.000034202896,-0.000010974303
4.097593486309,-0.000038735304,0.000034622563,-0.000010659553
4.108816444874,-0.000038567437,0.000034496663,-0.000011016270
4.120039403439,-0.000038693337,0.000034769447,-0.000010743486
4.131206929684,-0.000038357603,0.000035063214,-0.000011393971
4.142374455929,-0.000038609404,0.000035273048,-0.000010995287
4.153541982174,-0.000038609404,0.000035273048,-0.000010995287
4.164709508419,-0.000037686136,0.000035923532,-0.000011771672
4.175943493843,-0.000038126786,0.000035021247,-0.000011079220
4.187177479267,-0.000038126786,0.000035021247,-0.000011079220
4.198411464691,-0.000038168753,0.000034979281,-0.000011414954
4.209645450115,-0.000037979903,0.000035356981,-0.000011540854
4.220819473267,-0.000037644169,0.000035461898,-0.000011310037
4.231993496418,-0.000038000886,0.000035545832,-0.000011414954
4.243167519569,-0.000037371385,0.000034790430,-0.000011142170
4.254341542721,-0.000037916953,0.000035042231,-0.000011414954
4.265542745590,-0.000037874986,0.000035000264,-0.000011163154
4.276743948460,-0.000037874986,0.000035000264,-0.000011163154
4.287945151329,-0.000038021870,0.000035084197,-0.000011352004
4.299146354198,-0.000038105803,0.000035755665,-0.000011582821
4.310368120670,-0.000038000886,0.000036133366,-0.000011121187
4.321589887142,-0.000038147770,0.000035168131,-0.000011142170
4.332811653614,-0.000038252687,0.000035881566,-0.000011121187
4.344033420086,-0.000038063836,0.000034601580,-0.000011477904
4.355209946632,-0.000037812036,0.000035566815,-0.000010680536
4.366386473179,-0.000037812036,0.000035566815,-0.000010680536
4.377562999725,-0.000038420554,0.000034643547,-0.000012128389
4.388739526272,-0.000037707119,0.000035105181,-0.000011729705
4.399942994118,-0.000037707119,0.000035105181,-0.000011729705
4.411146461964,-0.000037581219,0.000035000264,-0.000011058237
4.422349929810,-0.000037812036,0.000034685513,-0.000010680536
4.433553397655,-0.000038273670,0.000035189114,-0.000010659553
4.444752395153,-0.000038756288,0.000035252064,-0.000011226104
4.455951392651,-0.000037979903,0.000035315015,-0.000011540854
4.467150390148,-0.000037979903,0.000035315015,-0.000011540854
4.478349387646,-0.000038189737,0.000034307813,-0.000011121187
4.489569664001,-0.000038189737,0.000034307813,-0.000011121187
4.500789940357,-0.000038756288,0.000035398948,-0.000011079220
4.512010216713,-0.000038000886,0.000035734682,-0.000011037254
4.523230493069,-0.000038441537,0.000034790430,-0.000011582821
4.534425735474,-0.000037644169,0.000034748464,-0.000011540854
4.545620977879,-0.000037728102,0.000034391746,-0.000011456921
4.556816220284,-0.000037728102,0.000034391746,-0.000011456921
4.568011462688,-0.000037308435,0.000034496663,-0.000010533653
4.579219460487,-0.000037308435,0.000034496663,-0.000010533653
4.590427458286,-0.000038294653,0.000035231081,-0.000011310037
4.601635456085,-0.000037581219,0.000034370763,-0.000010785453
4.612843453884,-0.000037707119,0.000034853380,-0.000010869387
4.624012470245,-0.000037644169,0.000034622563,-0.000011100204
4.635181486607,-0.000038105803,0.000034328796,-0.000011205120
4.646350502968,-0.000038105803,0.000034328796,-0.000011205120
4.657519519329,-0.000037602202,0.000035608782,-0.000011247087
4.668724000454,-0.000038084820,0.000034853380,-0.000011582821
4.679928481579,-0.000038084820,0.000034853380,-0.000011582821
4.691132962704,-0.000038021870,0.000034979281,-0.000011142170
4.702337443829,-0.000038567437,0.000035398948,-0.000011121187
4.713532209396,-0.000037770069,0.000034370763,-0.000010848403
4.724726974964,-0.000037707119,0.000035252064,-0.000011163154
4.735921740532,-0.000037707119,0.000035252064,-0.000011163154
4.747116506100,-0.000037329418,0.000035126164,-0.000010974303
4.758334994316,-0.000038210720,0.000034580597,-0.000010701520
4.769553482533,-0.000038210720,0.000034580597,-0.000010701520
4.780771970749,-0.000038231703,0.000034601580,-0.000010596603
4.791990458965,-0.000038063836,0.000035021247,-0.000010617586
4.803205728531,-0.000037287452,0.000035545832,-0.000011142170
4.814420998096,-0.000038105803,0.000034370763,-0.000010512669
4.825636267662,-0.000038819238,0.000035189114,-0.000010365786
4.836851537228,-0.000037707119,0.000034727480,-0.000010764470
4.848028004169,-0.000037770069,0.000035084197,-0.000010953320
4.859204471111,-0.000037770069,0.000035084197,-0.000010953320
4.870380938053,-0.000037749086,0.000034811414,-0.000011016270
4.881557404995,-0.000037749086,0.000035482882,-0.000010722503
4.892777919769,-0.000037749086,0.000035482882,-0.000010722503
4.903998434544,-0.000037958919,0.000035231081,-0.000011561838
4.915218949318,-0.000038504487,0.000035105181,-0.000011372987
4.926439464092,-0.000038168753,0.000034412730,-0.000011331021
4.937617957592,-0.000038441537,0.000034622563,-0.000010659553
4.948796451092,-0.000038441537,0.000034622563,-0.000010659553
4.959974944592,-0.000038294653,0.000035713699,-0.000011037254
4.971153438091,-0.000038483504,0.000034811414,-0.000011247087
4.982356190681,-0.000038483504,0.000034811414,-0.000011247087
4.993558943272,-0.000038210720,0.000035168131,-0.000011393971
5.004761695862,-0.000038021870,0.000035042231,-0.000011456921
5.015964448452,-0.000038231703,0.000035042231,-0.000011079220
5.027165710926,-0.000037644169,0.000035461898,-0.000011058237
5.038366973400,-0.000038378587,0.000035629765,-0.000010638569
5.049568235874,-0.000038378587,0.000035629765,-0.000010638569
5.060769498348,-0.000038420554,0.000034370763,-0.000010764470
5.071962475777,-0.000038420554,0.000034370763,-0.000010764470
5.083155453205,-0.000038042853,0.000036238283,-0.000010533653
5.094348430634,-0.000038042853,0.000035776649,-0.000011142170
5.105541408062,-0.000038525470,0.000035461898,-0.000010764470
5.116765439510,-0.000038420554,0.000034958297,-0.000010596603
5.127989470959,-0.000038441537,0.000035881566,-0.000010848403
5.139213502407,-0.000038441537,0.000035881566,-0.000010848403
5.150437533855,-0.000038231703,0.000035147148,-0.000011058237
5.161608278751,-0.000038231703,0.000035147148,-0.000011058237
5.172779023647,-0.000038462520,0.000034832397,-0.000010764470
5.183949768543,-0.000038378587,0.000034937314,-0.000010386769
5.195120513439,-0.000038315637,0.000035524848,-0.000010344802
5.206322729588,-0.000038147770,0.000034685513,-0.000010009068
